osm_type,name,surveillance_type,opening_hours,latitude,longitude
way,Unnamed Convenience Store,,08:00-20:00,14.5925867,120.9556712
way,7-Eleven,,24/7,14.6917152,121.0321871
way,7-Eleven,,24/7,14.607242,121.0176493
way,Puregold,,,14.6175637,121.0140288
way,Unnamed Convenience Store,,08:00-20:00,14.6205998,121.0497462
way,Bulwagang Pambarangay ng 386,,,14.5951073,120.9895176
way,Barangay Hall (Brgy 420),,,14.6013345,120.9995436
way,Unnamed Convenience Store,,08:00-20:00,14.600335,121.0114425
way,Puregold Jr.,,,14.6012145,120.9813059
way,Bulwagang Pambarangay ng Doña Aurora,,,14.6156999,121.0086266
way,Unnamed Convenience Store,,08:00-20:00,14.6025831,120.9709718
way,Moss Street Convenience Store 1,,,14.7012028,121.0395419
way,Moss Street Convenienve Store 2,,,14.701296,121.0396904
way,Bahay Pamahalaan ng Barangay 155,,,14.6206077,120.9744103
way,Holy Spirit Barangay Hall,,24/7,14.6839271,121.07616
way,Yolly,,,14.6410571,121.0580696
way,Unnamed Convenience Store,,08:00-20:00,14.6302125,120.9595571
way,Bagumbayan Fire Station,,,14.6084261,121.0824515
way,Bulwagang Pambarangay ng Immaculate Concepcion,,,14.6227996,121.043493
way,Santa Monica Barangay Hall,,24/7,14.7254113,121.0432306
way,Puregold Nova,,,14.7245323,121.0415704
way,Camp Aguinaldo Barangay Hall,,,14.6014367,121.0606417
way,Quezon City Hall Police Precint,,,14.6477277,121.051298
way,Bulwagang Pambarangay ng Nagkaisang Nayon,,,14.7191621,121.0284451
way,7-Eleven,,24/7,14.6420244,121.0550328
way,Lawson,,,14.6988501,121.0624722
way,Bulwagang Pambarangay ng Barangay 584,,,14.6075469,121.0127969
way,Uncle John's,,06:00-00:00,14.7063165,121.0387129
way,Bulwagang Pambarangay ng Escopa Ⅲ,,,14.6277027,121.0723142
way,Jiffy,,,14.7325781,121.0553683
way,Unified Security Group Headquarters,,,14.7128411,121.0729413
way,Atherthon Convenience Store,,,14.7110491,121.064745
way,Capri Government Center,,,14.7173219,121.0287006
way,Pasong Putik Proper Police Station,,,14.7386938,121.0599698
way,Puregold,,,14.6414093,121.0319477
way,Unnamed Convenience Store,,08:00-20:00,14.7095456,121.0292922
way,Unnamed Convenience Store,,08:00-20:00,14.7096583,121.0290193
way,Bulwagang Barangay ng Pasong Tamo,,,14.6747494,121.0481218
way,Bahay Pamahalaan ng Barangay Culiat,,24/7,14.6680339,121.0566616
way,Puregold,,,14.6676485,121.0559999
way,another convenience store,,,14.7240409,121.0375417
way,Unnamed Convenience Store,,08:00-20:00,14.7238814,121.0373542
way,Millionaire's Convenience store,,24/7,14.7232169,121.0370698
way,Bulwagang Pambarangay ng Talipapa,,,14.6875937,121.0254928
way,Bagong Pag-asa Barangay Hall,,,14.6626379,121.033172
way,Rodrigo Store,,,14.6605181,121.074342
way,Cerbantes Store,,,14.6622043,121.0736774
way,Shell Select,,,14.6606788,121.0197448
way,7-Eleven,,24/7,14.6954752,121.1094337
way,7-Eleven,,24/7,14.7290684,121.036965
way,Dali,,07:00-22:00,14.6621975,121.0187716
way,Shell Select,,,14.6852479,121.0322154
way,Ever,,Mo-Su 06:00-24:00,14.6859757,121.0243574
way,7-Eleven,,24/7,14.7052817,121.0526009
way,Sari Sari stores,,,14.7051827,121.0522959
way,Cusia Store,,,14.7055472,121.0614341
way,Quezon City Police Station No. 14,,,14.6779693,121.0730089
way,Unnamed Convenience Store,,08:00-20:00,14.7149345,121.044606
way,Bontito Store,,,14.6879765,121.0903029
way,Puregold Jr.,,,14.6853524,121.1028035
way,Quezon City Police Station 4,,,14.7209256,121.0393107
way,Bulwagang Pambarangay ng Amihan,,,14.6338075,121.0666122
way,Bonjour,,,14.6667647,121.0740711
way,Bulwagang Pambarangay ng Commonwealth,,,14.7020638,121.0895453
way,7-Eleven,,24/7,14.629042,121.0697007
way,Bahay Pamahalaan ng Barangay Valencia,,24/7,14.6080516,121.0395222
way,Project 6 Fire Sub-Station,,,14.6621655,121.0407093
way,Dapitan Police Community Precinct,,24/7,14.6223947,121.0001488
way,Elementary Building,,,14.6078368,120.9775793
way,Barangay 260 Barangay Hall,,,14.6055904,120.9777546
way,Manila Pulis,,,14.6052136,120.9818708
way,Shell Select,,,14.6572478,121.016436
way,Barangay 303 Zone 29 Hall,,,14.6011406,120.9806594
way,Charly Mart,,,14.6860996,121.090166
way,Unnamed Convenience Store,,08:00-20:00,14.6189891,121.0441314
way,Bulwagang Pambarangay ng Villa Maria Clara,,,14.6157143,121.0675838
way,Barangay 293 Zone 28 Hall,,,14.6031124,120.9727845
way,7-Eleven,,24/7,14.6215006,121.0240079
way,Shell Select,,,14.5836991,120.9890862
way,7-Eleven,,24/7,14.6433798,121.0376135
way,Shell Select,,,14.6713389,121.0793349
way,Bahay Pamahalaan ng Barangay 160,,,14.6201277,120.9729997
way,Unnamed Convenience Store,,08:00-20:00,14.6655549,121.0657695
way,Santa Ana Fire Station,,24/7,14.5801278,121.0081299
way,Tomboy's Sari-Sari Store,,Mo-Su 08:00-20:00,14.5859235,121.0043481
way,Framis Sari-Sari Store,,,14.5856144,121.0042072
way,Mang Danny's Sari-Sari Store,,,14.5859946,121.0044148
way,Shell Select,,,14.7095226,121.0611168
way,Unnamed Convenience Store,,08:00-20:00,14.6402396,121.039449
way,Santa Cruz Police Station,,,14.6173016,120.9854627
way,Alfamart,,07:00-22:00,14.7271026,121.0384768
way,Puregold,,,14.6370419,120.994616
way,Bulwagang Pandistrito ng Roxas,,,14.6279724,121.0217205
way,Unnamed Convenience Store,,08:00-20:00,14.7244619,121.0371693
way,Unnamed Convenience Store,,08:00-20:00,14.7244251,121.0365782
way,Barangay 284 Zone 26 Hall,,,14.5965273,120.9703362
way,No. 842 Zone 92 Barangay Hall,,,14.5858593,121.0012079
way,Quezon City District Traffic Enforcement Unit - Sector No. 2,,,14.7291795,121.0426372
way,Bulwagang Pambarangay ng Barangay 834 Zone 91,,,14.5927385,121.0045269
way,Binondo Paco Volunteer Fire Search and Rescue Brigade,,,14.5835147,120.9940194
way,Masambong Police Station,,,14.6400374,121.0121914
way,Bulwagang Pambarangay ng Barangay 895,,,14.587869,121.0211322
way,Bulwagang Pambarangay ng No. 275 Zone 25,,,14.5983921,120.9604636
way,Bulwagang Pambarangay ng 629,,,14.6007487,121.0100846
way,Bulwagang Pambarangay ng 598,,,14.5999419,121.019155
way,Bulwagang Pambarangay ng 738,,,14.5733263,120.9987708
way,Bulwagang Pambarangay ng 880,,,14.5807007,121.0090431
way,Barangay 263 Zone 24 Hall,,24/7,14.6074793,120.9786318
way,Barangay 291 Hall,,,14.5967773,120.9773986
way,Gandara Police Community Precinct (OPAC Outpost),,,14.600133,120.9803372
way,San Nicolas Police Community Precinct (PCP 2),,,14.5965453,120.9702304
way,Barangay 250 Zone 23 Hall,,,14.6107481,120.9770376
way,Juan Luna Police Community Precinct,,,14.6030764,120.9718083
way,Police Community Precinct No. 3,,,14.6340302,121.0204618
way,Barangay 154 Zone 14,,,14.6189846,120.9712813
way,Hermosa Police Community Precinct,,,14.6326372,120.9758668
way,Bulwagang Pambarangay ng Barangay 181,,,14.6312055,120.9733433
way,Bulwagang Pambarangay ng Barangay 127,,,14.6343698,120.9656867
way,CostQo PH,,,14.7091465,121.0629514
way,Unnamed Convenience Store,,08:00-20:00,14.6900241,121.0848021
way,Bulwagang Pambarangay ng Apolonio Samson,,,14.6553448,121.0116422
way,Bulwagang Pambarangay ng Pag-ibig sa Nayon,,,14.6462287,120.9969342
way,Bulwagang Pambarangay ng Balingasa,,,14.6506785,121.0016495
way,Waltermart,,,14.6839774,121.0235934
way,O! Save,,,14.698958,121.0232367
way,Bulwagang Pambarangay ng Bagbag,,,14.6965545,121.0307482
way,Bagong Silangan Police Community Precinct,,,14.6977403,121.1106057
way,Bagong Bulwagang Pambarangay ng Batasan Hills,,,14.6905685,121.096062
way,Bulwagang Pambarangay ng Barangay 424,,,14.6030779,121.001904
way,Bulwagang Pambarangay ng Bayanihan,,,14.6147546,121.0691094
way,Bulwagang Pambarangay ng Libis,,Mo-Fr 08:00-17:00,14.6154868,121.0749554
way,University Avenue Police Community Precinct,,,14.6545098,121.056708
way,Bulwagang Pambarangay ng Barangay 177,,,14.6348253,120.9738641
way,Bulwagang Pambarangay ng Barangay 673,,,14.580763,120.9938231
way,Bulwagang Pambarangay ng Barangay 355,,,14.6175161,120.9799381
way,Barangay 669 Hall Zone 72,,,14.5770956,120.9824741
way,Bahay Pamahalaan ng Barangay 130,,,14.6282561,120.9633807
way,Bahay Pamahalaan ng Barangay 846,,,14.5889336,121.0025876
way,K Town Unli Samgyupsal and Minimart,,,14.6856513,121.0903907
way,Escolta Police Community Precinct,,,14.5967982,120.9768964
way,Robinsons Easymart,,,14.7343001,121.0676002
way,Bahay Pamahalaan ng Barangay 341,,,14.6167381,120.985608
way,Barangay 2 Hall,,,14.604404,120.9677595
way,Unnamed Convenience Store,,08:00-20:00,14.5911543,121.000612
way,Dali Everyday Grocery,,07:00-22:00,14.6940583,121.0673338
way,Barangay 98,,,14.6276652,120.9623849
way,Bahay Pamahalaan ng Barangay Marilag,,,14.6227219,121.0680541
way,7-Eleven,,24/7,14.7204265,121.0283051
way,Bahay Pamahalaan ng Barangay Alicia,,,14.660118,121.0257812
way,Mega Q Mart Grocery,,,14.6280652,121.0484253
way,Mightee Mart,,24/7,14.7163994,121.0412894
way,Unnamed Convenience Store,,08:00-20:00,14.6376435,120.9935974
way,Dali Everyday Grocery,,07:00-22:00,14.6847294,121.0746779
way,Dali,,07:00-22:00,14.6081502,120.9983051
way,Dali,,07:00-22:00,14.6637044,121.036029
way,Unnamed Convenience Store,,08:00-20:00,14.62357,121.0739126
way,Barangay 246 Zone 22 Multipurpose Building,,,14.6118948,120.9760132
way,Puregold,,,14.7148889,121.0407015
way,Barangay 376 Zone 38 Hall,,,14.6266413,120.9859223
way,Baesa Fire Sub-Station,,24/7,14.6735635,121.0136186
way,Payatas-Bagong Silangan Police Station,,,14.7268451,121.1155249
way,Bagong Silangan Fire Station,,24/7,14.7270064,121.1153657
way,Dali,,07:00-22:00,14.632504,120.9792787
way,Super 8,,,14.6162827,120.9706231
way,Unnamed Convenience Store,,08:00-20:00,14.59664,120.9774388
way,660 Barangay Hall,,,14.5884504,120.9846089
way,7-Eleven,,24/7,14.6193806,121.0480605
way,Barangay 72 Hall,,,14.6114228,120.962926
relation,Cubao Police Station,,,14.6162719,121.0517015
relation,Quezon City Police Station 10,,,14.6298366,121.0458334
relation,Agham Fire Station,,,14.6518594,121.0382916
relation,Puregold,,,14.6665505,121.0344875
relation,Uncle John's,,06:00-00:00,14.7289594,121.0421524
relation,Quezon City Police Station 6,,,14.6903845,121.0958045
relation,Bulwagang Pambarangay ng Damayan,,,14.6395973,121.0150027
relation,Manila City Impounding Area,,,14.6349131,120.9607515
relation,SM Hypermarket,,Mo-Su 10:00-21:00,14.6811536,121.0212213
relation,Puregold,,,14.6569378,121.0047184
